order_id,customer_id,product_category,quantity,price_inr,transaction_date,customer_email,customer_phone
ORD0001589,CUST00620,Electronics,1,647.65,2024-05-12 10:00:00,guhatanvi@example.org,+91-9542464080
ORD0001590,CUST00188,Electronics,2,6650.37,2024-05-12 12:00:00,ramanpraneel@example.com,+91-9408411060
ORD0001591,CUST00098,Electronics,3,660.12,2024-05-12 14:00:00,chopranitesh@example.com,+91-9542156705
ORD0001592,CUST00131,Apparel,1,1287.2,2024-05-12 16:00:00,divanwatika@example.org,+91-9504912255
ORD0001593,CUST00171,Electronics,2,,2024-05-12 18:00:00,arinmemon@example.com,+91-9351570942
ORD0001594,CUST00183,Electronics,1,330.09,2024-05-12 20:00:00,urvipalan@example.com,+91-9455921189
ORD0001595,CUST00364,Grocery,3,381.8,2024-05-12 22:00:00,sbail@example.org,+91-9658377400
ORD0001596,CUST00039,Electronics,4,268.8,2024-05-13 00:00:00,bainsvincent@example.net,+91-9321887332
ORD0001597,CUST00527,Electronics,four,370.19,2024-05-13 02:00:00,nisha95@example.net,+91-9586634883
ORD0001598,CUST00497,Books,1,51.93,2024-05-13 04:00:00,vedika98@example.net,+91-9473348093
ORD0001599,CUST00516,Electronics,1,1547.79,2024-05-13 06:00:00,tshankar@example.net,+91-9786392961
ORD0001600,CUST00349,Electronics,2,7003.7,2024-05-13 08:00:00,daminigarg@example.com,+91-9113742603
ORD0001601,CUST00397,Electronics,2,1040.88,2024-05-13 10:00:00,vedaprabhu@example.com,+91-9290473925
ORD0001602,CUST00722,Electronics,1,217.83,2024-05-13 12:00:00,divanira@example.com,+91-9747078647
ORD0001603,CUST00161,Apparel,1,,2024-05-13 14:00:00,nganesan@example.org,+91-9157157741
ORD0001604,CUST00016,Grocery,1,567.43,2024-05-13 16:00:00,qabil22@example.org,+91-9671942215
ORD0001605,CUST00493,Electronics,2,324.54,2024-05-13 18:00:00,jacksonbarman@example.com,+91-9817432052
ORD0001606,CUST00426,Apparel,2,2122.14,2024-05-13 20:00:00,ridhilad@example.com,+91-9649992610
ORD0001607,CUST00108,Electronics,1,2018.8,2024-05-13 22:00:00,sameshbanerjee@example.net,+91-9917586574
ORD0001608,CUST00450,Electronics,3,282.75,2024-05-14 00:00:00,hemangini25@example.com,+91-9733309766
ORD0001609,CUST00311,Apparel,2,1853.96,2024-05-14 02:00:00,charvidara@example.org,+91-9691456654
ORD0001610,CUST00739,Electronics,1,4133.22,2024-05-14 04:00:00,xtata@example.org,+91-9110512005
ORD0001611,CUST00170,Electronics,1,6018.29,2024-05-14 06:00:00,jnagarajan@example.org,+91-9191357422
ORD0001612,CUST00546,Electronics,3,15759.71,2024-05-14 08:00:00,chakrika74@example.net,+91-9631516880
ORD0001613,CUST00414,Electronics,4,,2024-05-14 10:00:00,riyanigam@example.net,+91-9836147011
ORD0001614,CUST00251,Electronics,1,15126.76,2024-05-14 12:00:00,srinivasbanjeet@example.org,+91-9512602133
ORD0001615,CUST00759,Books,1,630.05,2024-05-14 14:00:00,morararyan@example.com,+91-9699649311
ORD0001616,CUST00781,Electronics,1,496.48,2024-05-14 16:00:00,sanayaparikh@example.org,+91-9606012794
ORD0001617,CUST00141,Electronics,2,,2024-05-14 18:00:00,christopher93@example.net,+91-9842696469
ORD0001618,CUST00274,Electronics,1,501.67,2024-05-14 20:00:00,arunimahayre@example.org,+91-9106942362
ORD0001619,CUST00416,Grocery,1,,2024-05-14 22:00:00,yohannansanaya@example.net,+91-9884935021
ORD0001620,CUST00608,Apparel,2,239.83,2024-05-15 00:00:00,valameera@example.org,+91-9861081211
ORD0001621,CUST00739,Apparel,2,707.15,2024-05-15 02:00:00,mnadkarni@example.net,+91-9493113202
ORD0001622,CUST00039,Grocery,1,3247.31,2024-05-15 04:00:00,patelmitali@example.org,+91-9164198373
ORD0001623,CUST00029,Books,1,848.05,2024-05-15 06:00:00,ypingle@example.com,+91-9357209083
ORD0001624,CUST00477,Electronics,2,1034.42,2024-05-15 08:00:00,manehemani@example.com,+91-9374809080
ORD0001625,CUST00318,Electronics,1,1444.12,2024-05-15 10:00:00,sanaya81@example.org,+91-9940264200
ORD0001626,CUST00245,Books,1,2894.77,2024-05-15 12:00:00,zsagar@example.com,+91-9608530915
ORD0001627,CUST00748,Beauty,3,171.53,2024-05-15 14:00:00,nihal66@example.org,+91-9594236232
ORD0001628,CUST00697,Books,1,1610.86,2024-05-15 16:00:00,dhawansarthak@example.com,+91-9102817422
ORD0001629,CUST00272,Electronics,four,686.67,2024-05-15 18:00:00,vvohra@example.org,+91-9747650237
ORD0001630,CUST00440,Electronics,4,1060.65,2024-05-15 20:00:00,achakrabarti@example.com,+91-9700181548
ORD0001631,CUST00748,Electronics,two,2591.39,2024-05-15 22:00:00,oeshi28@example.com,+91-9469148627
ORD0001632,CUST00239,Grocery,1,272.0,2024-05-16 00:00:00,ryangrewal@example.com,+91-9702028615
ORD0001633,CUST00377,Electronics,2,,2024-05-16 02:00:00,vritti04@example.net,+91-9898458425
ORD0001634,CUST00266,Electronics,3,129.62,2024-05-16 04:00:00,wakeeta87@example.org,+91-9246612443
ORD0001635,CUST00359,Books,4,518.45,2024-05-16 06:00:00,agatemitesh@example.com,+91-9688260722
ORD0001636,CUST00340,Electronics,2,3396.27,2024-05-16 08:00:00,urmi14@example.com,+91-9566901519
ORD0001637,CUST00389,Books,1,795.85,2024-05-16 10:00:00,vyanjanakonda@example.org,+91-9138176842
ORD0001638,CUST00577,Electronics,2,235.07,2024-05-16 12:00:00,malhotrawaida@example.org,+91-9108844905
ORD0001639,CUST00689,Electronics,1,552.43,2024-05-16 14:00:00,vasana96@example.com,+91-9119427463
ORD0001640,CUST00003,Electronics,1,202.78,2024-05-16 16:00:00,xdar@example.net,+91-9296300704
ORD0001641,CUST00429,Grocery,1,291.43,2024-05-16 18:00:00,ladnicholas@example.net,+91-9967660029
ORD0001642,CUST00142,Electronics,two,1324.54,2024-05-16 20:00:00,dhingraekaja@example.com,+91-9705096977
ORD0001643,CUST00376,Electronics,3,277.58,2024-05-16 22:00:00,ishanvigade@example.org,+91-9280238242
ORD0001644,CUST00670,Home,1,,2024-05-17 00:00:00,jalsa65@example.org,+91-9645577981
ORD0001645,CUST00324,Electronics,1,836.21,2024-05-17 02:00:00,bishakha81@example.net,+91-9877273393
ORD0001646,CUST00146,Apparel,1,978.08,2024-05-17 04:00:00,qadimchandra@example.net,+91-9302975975
ORD0001647,CUST00293,Apparel,3,679.68,2024-05-17 06:00:00,ekantikamutti@example.net,+91-9314674138
ORD0001648,CUST00665,Electronics,2,1944.67,2024-05-17 08:00:00,anika51@example.net,+91-9988973882
ORD0001649,CUST00432,Apparel,four,1964.83,2024-05-17 10:00:00,maanas02@example.net,+91-9571990043
ORD0001650,CUST00705,Electronics,1,,2024-05-17 12:00:00,kashish76@example.com,+91-9436176941
ORD0001651,CUST00585,Apparel,1,1579.38,2024-05-17 14:00:00,harshkamdar@example.org,+91-9773124927
ORD0001652,CUST00399,Electronics,4,726.26,2024-05-17 16:00:00,raghavvora@example.net,+91-9779632453
ORD0001653,CUST00344,Apparel,2,1544.11,2024-05-17 18:00:00,sahnitriveni@example.org,+91-9385736238
ORD0001654,CUST00140,Electronics,2,640.42,2024-05-17 20:00:00,deepanay@example.com,+91-9819897741
ORD0001655,CUST00187,Apparel,one,,2024-05-17 22:00:00,devika52@example.com,+91-9703059078
ORD0001656,CUST00061,Electronics,1,682.22,2024-05-18 00:00:00,orinder40@example.net,+91-9795314633
ORD0001657,CUST00380,Electronics,3,568.38,2024-05-18 02:00:00,kapadiakabir@example.net,+91-9901503438
ORD0001658,CUST00710,Electronics,2,450.74,2024-05-18 04:00:00,utkarshmohanty@example.org,+91-9316596894
ORD0001659,CUST00440,Electronics,five,1433.24,2024-05-18 06:00:00,kalpitbrar@example.com,+91-9496945628
ORD0001660,CUST00319,Books,1,3329.59,2024-05-18 08:00:00,brahmbhattanirudh@example.com,+91-9624352873
ORD0001661,CUST00302,Electronics,2,2896.05,2024-05-18 10:00:00,mbasak@example.org,+91-9812751861
ORD0001662,CUST00344,Home,4,255.55,2024-05-18 12:00:00,varghesedaniel@example.com,+91-9584033616
ORD0001663,CUST00011,Beauty,1,3259.09,2024-05-18 14:00:00,kulkarnicaleb@example.org,+91-9222376954
ORD0001664,CUST00062,Apparel,3,653.17,2024-05-18 16:00:00,advaith11@example.net,+91-9410571570
ORD0001665,CUST00226,Electronics,3,1637.18,2024-05-18 18:00:00,ryangoyal@example.net,+91-9342142492
ORD0001666,CUST00153,Electronics,1,362.78,2024-05-18 20:00:00,ayush12@example.net,+91-9207648491
ORD0001667,CUST00711,Grocery,1,1034.82,2024-05-18 22:00:00,ijaya52@example.net,+91-9458103935
ORD0001668,CUST00564,Electronics,four,1228.71,2024-05-19 00:00:00,yashasvibir@example.org,+91-9350959193
ORD0001669,CUST00772,Electronics,2,203.44,2024-05-19 02:00:00,wadhwateerth@example.net,+91-9474907083
ORD0001670,CUST00571,Apparel,four,1649.57,2024-05-19 04:00:00,baghyawatigarg@example.net,+91-9358858008
ORD0001671,CUST00584,Books,1,3449.33,2024-05-19 06:00:00,chaudharytanish@example.net,+91-9585391292
ORD0001672,CUST00660,Grocery,2,753.97,2024-05-19 08:00:00,speri@example.net,+91-9463681320
ORD0001673,CUST00575,Electronics,2,3498.77,2024-05-19 10:00:00,riachhabra@example.org,+91-9840663364
ORD0001674,CUST00310,Apparel,1,742.71,2024-05-19 12:00:00,ladli63@example.net,+91-9760333059
ORD0001675,CUST00243,Electronics,1,2099.77,2024-05-19 14:00:00,nikitachowdhury@example.com,+91-9189083371
ORD0001676,CUST00493,Electronics,1,97.65,2024-05-19 16:00:00,shuklaimaran@example.net,+91-9774814191
ORD0001677,CUST00366,Books,2,10084.73,2024-05-19 18:00:00,warhipatel@example.net,+91-9235639400
ORD0001678,CUST00330,Electronics,3,4005.64,2024-05-19 20:00:00,banjeet15@example.com,+91-9951404216
ORD0001679,CUST00107,Electronics,1,675.45,2024-05-19 22:00:00,rajanbhanumati@example.com,+91-9131634462
ORD0001680,CUST00226,Electronics,3,124.95,2024-05-20 00:00:00,sachi38@example.com,+91-9856725634
ORD0001681,CUST00218,Books,2,1197.54,2024-05-20 02:00:00,priya31@example.com,+91-9363938754
ORD0001682,CUST00753,Grocery,2,211.89,2024-05-20 04:00:00,praneel07@example.net,+91-9619005785
ORD0001683,CUST00506,Apparel,2,1400.88,2024-05-20 06:00:00,randhawaraksha@example.net,+91-9437320625
ORD0001684,CUST00259,Grocery,1,1355.01,2024-05-20 08:00:00,darluke@example.com,+91-9399392955
ORD0001685,CUST00774,Electronics,1,350.23,2024-05-20 10:00:00,vchaudry@example.org,+91-9431828937
ORD0001686,CUST00517,Electronics,2,2754.43,2024-05-20 12:00:00,patlarushil@example.com,+91-9340772417
ORD0001687,CUST00773,Electronics,2,2009.37,2024-05-20 14:00:00,netradas@example.org,+91-9707035927
ORD0001688,CUST00054,Electronics,2,2382.3,2024-05-20 16:00:00,rtata@example.net,+91-9431571554
ORD0001689,CUST00047,Electronics,1,905.84,2024-05-20 18:00:00,mugdha57@example.net,+91-9356044502
ORD0001690,CUST00727,Home,4,218.0,2024-05-20 20:00:00,gsundaram@example.com,+91-9651883679
ORD0001691,CUST00689,Electronics,2,2387.19,2024-05-20 22:00:00,suhanichokshi@example.org,+91-9894297302
ORD0001692,CUST00521,Electronics,1,685.14,2024-05-21 00:00:00,vrishti73@example.net,+91-9841554145
ORD0001693,CUST00099,Electronics,1,223.68,2024-05-21 02:00:00,ayushmanchaudhary@example.net,+91-9137109522
ORD0001694,CUST00020,Electronics,3,3470.45,2024-05-21 04:00:00,birwishi@example.net,+91-9876717633
ORD0001695,CUST00753,Home,two,7327.63,2024-05-21 06:00:00,golalavanya@example.net,+91-9401193074
ORD0001696,CUST00573,Electronics,1,861.57,2024-05-21 08:00:00,michael49@example.net,+91-9480721655
ORD0001697,CUST00490,Electronics,3,7778.52,2024-05-21 10:00:00,bosezinal@example.com,+91-9962739540
ORD0001698,CUST00419,Grocery,1,983.69,2024-05-21 12:00:00,sjaggi@example.net,+91-9843785378
ORD0001699,CUST00690,Electronics,five,613.72,2024-05-21 14:00:00,gswaminathan@example.com,+91-9458509252
ORD0001700,CUST00062,Electronics,3,477.97,2024-05-21 16:00:00,andrew06@example.org,+91-9124201114
ORD0001701,CUST00145,Electronics,3,,2024-05-21 18:00:00,usengupta@example.com,+91-9814796887
ORD0001702,CUST00216,Apparel,2,411.52,2024-05-21 20:00:00,csharaf@example.org,+91-9227988998
ORD0001703,CUST00003,Beauty,3,1872.95,2024-05-21 22:00:00,chavvigala@example.com,+91-9455286021
ORD0001704,CUST00160,Grocery,1,,2024-05-22 00:00:00,tdesai@example.net,+91-9372083437
ORD0001705,CUST00739,Electronics,3,566.62,2024-05-22 02:00:00,wsura@example.org,+91-9155119136
ORD0001706,CUST00781,Books,1,2515.56,2024-05-22 04:00:00,kzacharia@example.com,+91-9901285689
ORD0001707,CUST00120,Electronics,1,613.98,2024-05-22 06:00:00,gdugar@example.org,+91-9602833072
ORD0001708,CUST00089,Electronics,1,598.97,2024-05-22 08:00:00,flall@example.net,+91-9721526672
ORD0001709,CUST00329,Electronics,1,2787.23,2024-05-22 10:00:00,xpandit@example.com,+91-9294300781
ORD0001710,CUST00580,Electronics,1,4435.51,2024-05-22 12:00:00,darsh09@example.org,+91-9170292829
ORD0001711,CUST00357,Electronics,four,1710.75,2024-05-22 14:00:00,jeevikapalla@example.net,+91-9492168647
ORD0001712,CUST00610,Apparel,1,466.49,2024-05-22 16:00:00,omlajita@example.org,+91-9507037863
ORD0001713,CUST00267,Home,1,538.83,2024-05-22 18:00:00,wpai@example.com,+91-9100065197
ORD0001714,CUST00617,Electronics,2,972.54,2024-05-22 20:00:00,daksh33@example.org,+91-9407469254
ORD0001715,CUST00323,Electronics,1,1237.6,2024-05-22 22:00:00,frado14@example.org,+91-9854262981
ORD0001716,CUST00635,Electronics,1,334.33,2024-05-23 00:00:00,omkaar08@example.com,+91-9183473347
ORD0001717,CUST00541,Electronics,2,1850.18,2024-05-23 02:00:00,sharmapahal@example.net,+91-9623539328
ORD0001718,CUST00649,Apparel,3,978.0,2024-05-23 04:00:00,bloke@example.net,+91-9575477326
ORD0001719,CUST00195,Electronics,3,161.47,2024-05-23 06:00:00,ubains@example.com,+91-9221482846
ORD0001720,CUST00738,Books,1,354.63,2024-05-23 08:00:00,knaidu@example.org,+91-9365679064
ORD0001721,CUST00332,Electronics,2,542.33,2024-05-23 10:00:00,schaudhry@example.net,+91-9688702318
ORD0001722,CUST00170,Electronics,1,834.76,2024-05-23 12:00:00,gayathritaneja@example.net,+91-9441078368
ORD0001723,CUST00521,Electronics,1,5938.9,2024-05-23 14:00:00,ojas94@example.com,+91-9843903923
ORD0001724,CUST00463,Electronics,1,1139.3,2024-05-23 16:00:00,fjaggi@example.net,+91-9323107746
ORD0001725,CUST00040,Electronics,3,387.31,2024-05-23 18:00:00,wasontanish@example.com,+91-9333689718
ORD0001726,CUST00537,Grocery,1,1119.49,2024-05-23 20:00:00,champak49@example.com,+91-9772836484
ORD0001727,CUST00261,Electronics,1,631.38,2024-05-23 22:00:00,georgechandran@example.net,+91-9286027235
ORD0001728,CUST00395,Apparel,four,1242.35,2024-05-24 00:00:00,anjali19@example.net,+91-9473695632
ORD0001729,CUST00226,Electronics,3,1604.5,2024-05-24 02:00:00,nsane@example.com,+91-9834363572
ORD0001730,CUST00124,Electronics,2,3008.6,2024-05-24 04:00:00,mittalyamini@example.com,+91-9629635635
ORD0001731,CUST00038,Electronics,1,876.3,2024-05-24 06:00:00,uzacharia@example.org,+91-9829428621
ORD0001732,CUST00328,Grocery,2,,2024-05-24 08:00:00,qratti@example.net,+91-9635051897
ORD0001733,CUST00251,Electronics,2,2226.14,2024-05-24 10:00:00,bgole@example.net,+91-9818813468
ORD0001734,CUST00176,Grocery,2,442.55,2024-05-24 12:00:00,xalakkala@example.net,+91-9160313313
ORD0001735,CUST00602,Electronics,1,8183.34,2024-05-24 14:00:00,oloyal@example.net,+91-9423799399
ORD0001736,CUST00454,Grocery,five,1245.13,2024-05-24 16:00:00,hbhasin@example.org,+91-9586822656
ORD0001737,CUST00037,Electronics,1,389.5,2024-05-24 18:00:00,turvi23@example.org,+91-9747410460
ORD0001738,CUST00316,Apparel,2,4688.71,2024-05-24 20:00:00,radhika65@example.org,+91-9617797810
ORD0001739,CUST00688,Apparel,1,7170.84,2024-05-24 22:00:00,nitaraloke@example.com,+91-9308933028
ORD0001740,CUST00796,Home,1,868.68,2024-05-25 00:00:00,aahanakeer@example.com,+91-9829584348
ORD0001741,CUST00593,Electronics,1,542.59,2024-05-25 02:00:00,ishaandoctor@example.org,+91-9284263236
ORD0001742,CUST00114,Electronics,2,755.69,2024-05-25 04:00:00,korpaldayita@example.com,+91-9586548276
ORD0001743,CUST00040,Electronics,1,1834.88,2024-05-25 06:00:00,bsarin@example.net,+91-9887506399
ORD0001744,CUST00301,Books,3,3222.32,2024-05-25 08:00:00,jagginathaniel@example.com,+91-9150143355
ORD0001745,CUST00224,Electronics,1,1588.41,2024-05-25 10:00:00,ayushkuruvilla@example.com,+91-9214341811
ORD0001746,CUST00318,Grocery,2,993.99,2024-05-25 12:00:00,brijeshsunder@example.org,+91-9296292951
ORD0001747,CUST00349,Electronics,five,4015.88,2024-05-25 14:00:00,chackodipta@example.net,+91-9648168203
ORD0001748,CUST00115,Electronics,2,656.66,2024-05-25 16:00:00,devansh65@example.net,+91-9137588019
ORD0001749,CUST00698,Electronics,2,2517.24,2024-05-25 18:00:00,ranganathanlogan@example.org,+91-9895644032
ORD0001750,CUST00323,Beauty,2,673.13,2024-05-25 20:00:00,tellajai@example.net,+91-9354661766
ORD0001751,CUST00568,Apparel,1,1381.64,2024-05-25 22:00:00,watika13@example.net,+91-9310729616
ORD0001752,CUST00040,Home,five,801.46,2024-05-26 00:00:00,munshiforum@example.net,+91-9794013054
ORD0001753,CUST00040,Electronics,1,849.08,2024-05-26 02:00:00,bkeer@example.org,+91-9568855521
ORD0001754,CUST00749,Apparel,2,615.61,2024-05-26 04:00:00,hredhaangill@example.org,+91-9413449386
ORD0001755,CUST00289,Apparel,2,,2024-05-26 06:00:00,ria64@example.net,+91-9471898640
ORD0001756,CUST00262,Electronics,1,431.42,2024-05-26 08:00:00,swaminathankavya@example.net,+91-9578053562
ORD0001757,CUST00216,Books,1,428.28,2024-05-26 10:00:00,nadigpallavi@example.com,+91-9585499906
ORD0001758,CUST00147,Home,1,7487.52,2024-05-26 12:00:00,arunimadhillon@example.com,+91-9866792988
ORD0001759,CUST00336,Books,3,2387.13,2024-05-26 14:00:00,tpillai@example.org,+91-9403058965
ORD0001760,CUST00168,Grocery,4,82.67,2024-05-26 16:00:00,bhagatwriddhish@example.com,+91-9641798565
ORD0001761,CUST00092,Electronics,2,510.17,2024-05-26 18:00:00,omore@example.net,+91-9499086901
ORD0001762,CUST00353,Electronics,2,146.64,2024-05-26 20:00:00,jairaj83@example.com,+91-9931649244
ORD0001763,CUST00571,Beauty,4,346.99,2024-05-26 22:00:00,zanand@example.com,+91-9827523825
ORD0001764,CUST00571,Electronics,1,38.92,2024-05-27 00:00:00,gautam34@example.org,+91-9952144561
ORD0001765,CUST00681,Grocery,1,,2024-05-27 02:00:00,revanadig@example.net,+91-9865684469
ORD0001766,CUST00781,Grocery,2,286.59,2024-05-27 04:00:00,rbandi@example.org,+91-9849171524
ORD0001767,CUST00363,Apparel,3,953.28,2024-05-27 06:00:00,vsinha@example.com,+91-9590120861
ORD0001768,CUST00557,Beauty,four,176.78,2024-05-27 08:00:00,pahal12@example.net,+91-9152908694
ORD0001769,CUST00345,Electronics,1,975.46,2024-05-27 10:00:00,yashawini15@example.com,+91-9986218742
ORD0001770,CUST00693,Electronics,1,592.93,2024-05-27 12:00:00,sudiksha00@example.net,+91-9723051127
ORD0001771,CUST00170,Electronics,1,4031.74,2024-05-27 14:00:00,sachideshpande@example.org,+91-9873356249
ORD0001772,CUST00356,Electronics,1,3682.54,2024-05-27 16:00:00,oiyengar@example.com,+91-9618348021
ORD0001773,CUST00191,Electronics,1,1969.13,2024-05-27 18:00:00,fitan12@example.org,+91-9732574254
ORD0001774,CUST00667,Electronics,3,647.67,2024-05-27 20:00:00,nirjanagarajan@example.com,+91-9648891028
ORD0001775,CUST00422,Books,1,6537.96,2024-05-27 22:00:00,qdeol@example.org,+91-9684863507
ORD0001776,CUST00700,Home,3,189.99,2024-05-28 00:00:00,baghyawati31@example.com,+91-9100509590
ORD0001777,CUST00007,Electronics,1,220.62,2024-05-28 02:00:00,qabil66@example.net,+91-9101602243
ORD0001778,CUST00133,Electronics,2,825.69,2024-05-28 04:00:00,anshbajaj@example.net,+91-9178680980
ORD0001779,CUST00747,Home,1,8553.01,2024-05-28 06:00:00,gauravshere@example.org,+91-9283400468
ORD0001780,CUST00557,Electronics,1,733.38,2024-05-28 08:00:00,om06@example.net,+91-9699376128
ORD0001781,CUST00761,Electronics,1,747.52,2024-05-28 10:00:00,jlad@example.org,+91-9310497934
ORD0001782,CUST00031,Electronics,4,212.32,2024-05-28 12:00:00,onkar91@example.org,+91-9921841424
ORD0001783,CUST00535,Apparel,3,2312.14,2024-05-28 14:00:00,rsetty@example.com,+91-9255713586
ORD0001784,CUST00426,Electronics,1,,2024-05-28 16:00:00,kapursamar@example.org,+91-9937687742
ORD0001785,CUST00394,Beauty,1,1976.48,2024-05-28 18:00:00,bhavna76@example.org,+91-9873602106
ORD0001786,CUST00672,Electronics,4,478.56,2024-05-28 20:00:00,mjhaveri@example.org,+91-9980067154
ORD0001787,CUST00363,Electronics,1,442.88,2024-05-28 22:00:00,ranbir62@example.com,+91-9920654897
ORD0001788,CUST00437,Electronics,1,246.38,2024-05-29 00:00:00,ayushmannan@example.com,+91-9569144187
ORD0001789,CUST00670,Electronics,2,976.4,2024-05-29 02:00:00,shravyakothari@example.com,+91-9190607393
ORD0001790,CUST00551,Apparel,4,304.78,2024-05-29 04:00:00,achada@example.com,+91-9283500037
ORD0001791,CUST00082,Grocery,1,276.6,2024-05-29 06:00:00,ekiyarao@example.net,+91-9848856368
ORD0001792,CUST00356,Grocery,1,587.75,2024-05-29 08:00:00,leelasampath@example.net,+91-9797761285
ORD0001793,CUST00258,Apparel,4,550.51,2024-05-29 10:00:00,elijah18@example.org,+91-9278558580
ORD0001794,CUST00718,Home,1,524.28,2024-05-29 12:00:00,natarajanwahab@example.com,+91-9532362613
ORD0001795,CUST00589,Grocery,1,1431.45,2024-05-29 14:00:00,chakradev04@example.net,+91-9982247108
ORD0001796,CUST00524,Grocery,2,971.7,2024-05-29 16:00:00,zmittal@example.net,+91-9802848864
ORD0001797,CUST00295,Electronics,3,673.07,2024-05-29 18:00:00,kevin80@example.net,+91-9935226572
ORD0001798,CUST00224,Electronics,1,1078.16,2024-05-29 20:00:00,abhagara@example.net,+91-9969390258
ORD0001799,CUST00525,Electronics,four,333.11,2024-05-29 22:00:00,dnori@example.org,+91-9416958336
ORD0001800,CUST00046,Apparel,2,997.53,2024-05-30 00:00:00,nadigrachita@example.org,+91-9209556108
ORD0001801,CUST00667,Electronics,1,1043.78,2024-05-30 02:00:00,jackson50@example.org,+91-9665689370
ORD0001802,CUST00113,Electronics,5,199.73,2024-05-30 04:00:00,vmand@example.com,+91-9847436742
ORD0001803,CUST00233,Books,1,2430.11,2024-05-30 06:00:00,qmandal@example.net,+91-9636143219
ORD0001804,CUST00017,Books,1,,2024-05-30 08:00:00,zansi56@example.org,+91-9894500994
ORD0001805,CUST00360,Home,2,982.71,2024-05-30 10:00:00,vyanjana28@example.net,+91-9352215128
ORD0001806,CUST00223,Electronics,1,2876.74,2024-05-30 12:00:00,mbera@example.org,+91-9876123488
ORD0001807,CUST00700,Apparel,1,2265.79,2024-05-30 14:00:00,karpeqadim@example.org,+91-9349307111
ORD0001808,CUST00448,Electronics,1,929.21,2024-05-30 16:00:00,klad@example.net,+91-9942945196
ORD0001809,CUST00365,Electronics,1,624.84,2024-05-30 18:00:00,hsarin@example.com,+91-9326880100
ORD0001810,CUST00675,Electronics,two,2315.8,2024-05-30 20:00:00,satheishanvi@example.net,+91-9164719033
ORD0001811,CUST00326,Electronics,2,1762.86,2024-05-30 22:00:00,fshankar@example.org,+91-9388127671
ORD0001812,CUST00467,Electronics,5,483.78,2024-05-31 00:00:00,jatinpalla@example.org,+91-9780992693
ORD0001813,CUST00414,Books,1,405.49,2024-05-31 02:00:00,bhanumatigole@example.org,+91-9421894614
ORD0001814,CUST00455,Electronics,1,113.03,2024-05-31 04:00:00,simon90@example.net,+91-9498454010
ORD0001815,CUST00586,Grocery,1,1047.36,2024-05-31 06:00:00,omajabose@example.org,+91-9727914780
ORD0001816,CUST00233,Electronics,1,826.58,2024-05-31 08:00:00,vchandra@example.org,+91-9416379237
ORD0001817,CUST00224,Electronics,1,2796.69,2024-05-31 10:00:00,jairaj65@example.net,+91-9567234938
ORD0001818,CUST00412,Electronics,3,1285.7,2024-05-31 12:00:00,naikmitesh@example.org,+91-9515164005
ORD0001819,CUST00572,Electronics,4,3409.19,2024-05-31 14:00:00,sharmavarsha@example.com,+91-9101516660
ORD0001820,CUST00335,Apparel,5,447.03,2024-05-31 16:00:00,abdul50@example.net,+91-9260432743
ORD0001821,CUST00222,Electronics,1,2802.17,2024-05-31 18:00:00,unair@example.net,+91-9578851628
ORD0001822,CUST00037,Electronics,3,,2024-05-31 20:00:00,siddharthbava@example.net,+91-9497226097
ORD0001823,CUST00278,Electronics,1,1953.93,2024-05-31 22:00:00,ekantika01@example.net,+91-9532012118
ORD0001824,CUST00196,Electronics,1,208.77,2024-06-01 00:00:00,zchanda@example.com,+91-9305243934
ORD0001825,CUST00484,Home,3,1135.85,2024-06-01 02:00:00,wriddhishrastogi@example.org,+91-9729668515
ORD0001826,CUST00242,Electronics,2,123.39,2024-06-01 04:00:00,joshinicholas@example.com,+91-9338330832
ORD0001827,CUST00324,Grocery,1,,2024-06-01 06:00:00,pmane@example.net,+91-9131093436
ORD0001828,CUST00731,Apparel,1,1394.59,2024-06-01 08:00:00,jaimisra@example.com,+91-9110855716
ORD0001829,CUST00192,Home,1,,2024-06-01 10:00:00,rmukherjee@example.net,+91-9534440483
ORD0001830,CUST00017,Books,2,314.05,2024-06-01 12:00:00,jagratichar@example.com,+91-9867115126
ORD0001831,CUST00524,Apparel,1,2092.51,2024-06-01 14:00:00,vrishtisehgal@example.com,+91-9281465348
ORD0001832,CUST00401,Apparel,5,809.6,2024-06-01 16:00:00,kloyal@example.net,+91-9641809203
ORD0001833,CUST00705,Books,1,550.28,2024-06-01 18:00:00,wchana@example.com,+91-9860064048
ORD0001317,CUST00022,Electronics,1,,2024-06-01 20:00:00,quincy66@example.org,+91-9960369925
ORD0001835,CUST00474,Electronics,1,12539.88,2024-06-01 22:00:00,vargheseharita@example.com,+91-9154477178
ORD0001836,CUST00120,Electronics,2,2845.52,2024-06-02 00:00:00,mohammedtandon@example.net,+91-9804843145
ORD0001837,CUST00210,Books,1,2871.45,2024-06-02 02:00:00,mannanupadhriti@example.com,+91-9730708085
ORD0001838,CUST00306,Grocery,2,1387.9,2024-06-02 04:00:00,sridharcharita@example.org,+91-9589605343
ORD0001839,CUST00270,Electronics,3,1060.49,2024-06-02 06:00:00,charitakothari@example.net,+91-9319178006
ORD0001840,CUST00704,Apparel,4,81.77,2024-06-02 08:00:00,kmerchant@example.org,+91-9721288080
ORD0001841,CUST00687,Electronics,3,455.33,2024-06-02 10:00:00,bathyochana@example.org,+91-9277979501
ORD0001842,CUST00285,Electronics,3,555.25,2024-06-02 12:00:00,gsachar@example.com,+91-9577661907
